Data,AAPL,ATSG,AVNW,BOOM,BREW,BRK_A,CPRT,EZPW,HWKN,HXL,HZO,IART,IBKC,INGR,MPWR,INO,INSM,INSY,SEAC,MCHP,MCHX,NTRS,NUAN,SCSS,TBBK,TCBK,UTHR,YRCW,YUM,ZIXI
2009-02-20,91.2,0.171,4.45,10.13,1.23,77000,27.17,12.29,14.55,6.79,1.58,30.01,38.01,20.42,12.39,0.29,0.78,0.06,5.35,18.86,3.95,56.49,8.97,0.27,3.05,13.2,69.18,2.69,28.13,1.1199
2009-02-23,86.95,0.19,4.14,9.77,1.17,75600,26.52,12.35,14.04,6.23,1.5,30,37.47,19.94,12.01,0.35,0.775,0.055,5.04,18.21,3.58,54.68,8.51,0.29,2.954,12.99,71,2.61,27.45,1.0299
2009-02-24,90.25,0.21,4.43,10.23,1.16,79900,27.21,12.96,13.48,6.35,1.65,29.63,39.91,19.95,12.71,0.45,0.77,0.055,5.25,18.78,3.82,60.79,9.12,0.285,3.01,13.81,72.85,2.82,28.1,1
2009-02-25,91.16,0.21,4.21,9.69,1.17,79995,26.93,12.71,13.75,6.56,1.49,28.39,38.52,20.17,12.67,0.42,0.7899,0.06,5,19.02,3.62,58.14,9.15,0.29,2.8,13.44,73.28,2.59,27.73,1.08
2009-02-26,89.19,0.2199,4.04,9.29,1.14,78350,26.75,11.23,13.75,6.35,1.44,26.96,41.08,20.27,12.39,0.4025,0.89,0.06,4.86,18.69,3.91,56.84,9.05,0.3,3,13.69,69.9,2.36,26.7,0.99
2009-02-27,89.31,0.1915,3.93,9.32,1.18,78600,27.02,10.28,13.55,6.21,1.44,26.11,43.2,20.17,12.95,0.35,0.92,0.06,4.87,18.77,4.07,55.55,8.86,0.28,2.87,13.19,67.11,2.15,26.28,0.98
2009-03-02,87.94,0.19,3.62,7.54,1.06,75750,25.91,9.63,13.2,5.41,1.25,21.67,42.75,18.31,12.56,0.362,0.94,0.05,4.87,17.86,3.53,54.32,8.39,0.29,2.82,12.83,63.02,1.91,24.96,1.03
2009-03-03,88.37,0.2001,3.7,6.13,1,75000,25.78,9.85,13.49,5.13,1.28,20.95,40.14,18.78,11.31,0.36,0.99,0.04,4.5,17.76,3.36,54.31,8.22,0.233,3.04,12.55,63.81,1.68,24.61,1.02
2009-03-04,91.17,0.21,3.73,6.81,0.981,75025,25.25,10.49,13.28,5.46,1.41,21.1,41.63,19.69,11.7,0.38,0.95,0.057,4.72,18.44,3.65,53.07,8.4,0.22,3,12.32,65.63,1.57,25.71,1.01
2009-03-05,88.84,0.201,3.56,6.29,0.99,72400,26.4,9.98,13,4.76,1.22,20.07,38.33,18.23,12,0.39,0.9,0.045,4.38,18.18,3.03,48.64,8.04,0.2097,2.78,11.3,62.81,1.54,24.65,0.92
2009-03-06,85.3,0.22,3.45,5.23,0.95,73195,26.98,9.91,12.95,4.76,1.22,20.29,38.39,18.46,12.91,0.37,0.866,0.041,4.32,18.24,3.15,47.38,7.99,0.2001,2.683,11.13,62.96,1.52,24.5,0.91
2009-03-09,83.11,0.2,3.29,5.19,0.9999,73195,26.32,9.58,12.9,4.59,1.19,19.05,38.6,17.95,13,0.35,0.9,0.043,4.32,17.94,3,47.88,7.74,0.25,2.58,10.71,63.42,1.74,23.47,0.94
2009-03-10,88.6275,0.2199,3.09,6.07,0.95,84844,27.71,10.31,13.2201,5.18,1.39,19.96,42.98,18.99,14.37,0.3399,1,0.035,4.72,18.92,3.85,53.76,8.41,0.21,3,12.63,63.13,1.95,24.94,0.965
2009-03-11,92.68,0.21,3.1,6.35,0.86,83700,28.19,10.46,14.1,5.11,1.35,20.1,43.43,18.69,14.79,0.32,0.8811,0.045,4.6,19.67,3.72,55.06,8.96,0.23,2.9987,12,59.19,2.82,25.4,0.91
2009-03-12,96.35,0.2,3.55,7.48,0.94,85700,29.51,10.91,14.01,6.32,1.66,20.95,47.4,19.54,15.38,0.32,0.9399,0.061,5.03,20.62,4.31,59.04,9.35,0.27,2.98,13.27,62.54,2.79,26.73,0.96
2009-03-13,95.93,0.22,3.81,7.67,0.92,83550,29.51,11.17,13.8,6.22,1.69,21.79,46.33,19.28,15.21,0.3,0.95,0.07,5.59,20.4,4.3,58.73,9.39,0.25,3,13.63,66.28,2.82,26.98,1.02
2009-03-16,95.42,0.22,3.77,7.76,0.95,81690,28.41,10.99,14.4,6.28,1.53,21.53,46.37,19,14.85,0.3,0.9285,0.08,5.45,20.01,3.97,55.5,9.42,0.27,2.99,13.05,59.7,2.9,26.65,1.1
2009-03-17,99.66,0.245,3.99,8.3,0.96,82200,28.5,10.85,14.59,6.31,1.8,22.24,46.33,19.06,15.18,0.2802,0.9276,0.08,5.83,20.51,4.13,59.97,9.69,0.28,3,14.55,62.6,3.23,27.38,1.1
2009-03-18,101.52,0.381,4.3,8.05,0.9601,83350,29.37,11.27,14.5639,6.39,1.87,22.45,47.57,19.02,16.4,0.29,0.92,0.075,5.93,21.06,4.11,61.77,10.15,0.31,3,15.62,63.07,3.46,27.62,1.16
2009-03-19,101.62,0.35,4.25,7.95,0.99,85000,30,11.44,14.25,6.14,1.89,22.86,44.9,19.6,16.06,0.28,0.92,0.066,6,20.83,3.77,56.58,10.14,0.3,3.1,14.8,62.58,3.2,27.12,1.1324
2009-03-20,101.59,0.627,4.13,7.38,0.99,84574,29.53,10.94,14.38,5.8,1.97,21.76,43.94,19.83,15.3,0.33,0.91,0.066,5.74,20.18,3.41,57.81,10.08,0.42,3.15,14.85,61.98,2.89,26.61,1.06
2009-03-23,107.66,0.6996,4.35,8.3,0.97,90000,30.74,10.99,14.08,6.83,2.16,23.44,47.4,20.8,16.61,0.31,0.93,0.06,6.32,21.26,3.48,64.6,10.94,0.42,3.53,17.04,64.72,3.46,28.59,1.15
2009-03-24,106.83,0.7301,4.28,8.2,0.95,88500,30.71,10.86,14.54,6.52,1.95,22.89,45.41,20.95,15.52,0.34,0.94,0.085,5.8,21.02,3.28,61.15,10.85,0.43,3.43,15.65,64.78,3.25,28.12,1.14
2009-03-25,106.49,0.68,4.37,8.7,0.98,86850,30.92,11.5,14.83,6.87,1.83,23.94,46.19,21.14,15.18,0.31,0.94,0.075,5.83,21.25,3.56,64.57,10.53,0.41,4.3,16.06,66.42,3.31,28.43,1.05
2009-03-26,109.87,0.7,4.4,9.49,0.95,91900,32.03,12.34,15.45,7.35,2.04,24.28,46.98,22.92,16.22,0.37,0.9299,0.07,5.99,21.78,3.8,62.49,11.27,0.46,4.3,17,67.3,4.11,29.86,1.08
2009-03-27,106.85,0.8102,4.51,9.34,0.95,89600,31.15,12.06,15.2,6.96,1.95,24.79,44.15,23.04,15.79,0.38,0.95,0.08,5.5,21.67,3.43,58.77,10.95,0.6,4.25,16.1,66.9,4.6,28.79,1.03
2009-03-30,104.49,0.76,4.05,8.59,0.975,85600,29.88,11.7,15,6.42,2.03,24.18,43.54,21.6,15.13,0.36,0.9698,0.07,5.52,21.14,3.16,56.99,10.53,0.56,4.08,15.25,66.19,4.15,27.66,1
2009-03-31,105.12,0.76,3.85,9.16,1.16,86700,29.66,11.57,15.43,6.57,1.96,24.72,45.94,21.2,15.5,0.39,1,0.065,5.72,21.19,3.44,59.82,10.84,0.72,4.24,16.74,66.09,4.38,27.48,1.02
2009-04-01,108.69,0.79,4.3,9.82,1.08,87600,29.29,11.65,15.34,6.81,2.13,24.05,48.09,21.61,15.81,0.37,0.97,0.0775,5.74,21.59,3.73,62.96,11.07,0.85,4.1,16.29,65.54,4.74,28.3,1.0001
2009-04-02,112.71,0.77,4.47,10.36,1.16,90010,30.71,12.17,15.37,7.36,2.57,24.69,48.78,22.67,17.21,0.39,0.9302,0.08,6.28,22.25,3.83,59.57,12.1,0.98,4.3,17.18,65.96,5.73,30.03,1.1025
2009-04-03,115.99,0.77,4.57,10.62,1.1699,92490,30.02,12.45,15.32,7.61,2.19,23.2,50.4,23.19,17.16,0.3874,0.8995,0.07,6.2,22.97,4.13,61.38,11.97,0.77,4.15,17.18,64.81,5.52,30.33,1.16
2009-04-06,118.45,0.75,4.3,10.33,1.2099,91400,29.56,11.97,15.11,8.05,2.44,22.91,47.65,23.59,16.88,0.3716,0.9389,0.08,6.04,22.63,4.19,59.41,12.05,0.62,4.18,15.61,64.06,5.31,29.85,1.15
2009-04-07,115,0.77,4.11,10.13,1.25,89000,29.35,11.51,15.705,7.59,2.38,22.65,46.55,22.39,16.35,0.38,0.9299,0.076,5.95,22.01,3.92,56.99,11.63,0.551,4,14.7,61.82,3.97,28.78,1.15
2009-04-08,116.32,0.7904,4.18,10.47,1.6,88960,29.55,11.68,15.5,7.9,2.57,22.8,47.69,22.44,16.31,0.3799,0.915,0.09,6.02,22.59,4.03,58.3,12.25,0.65,3.94,15.41,62.22,3.83,29.53,1.12
2009-04-09,119.57,0.77,4.36,11.44,1.63,92400,30.09,12.72,16.2,8.1,3.28,22.53,50.25,23.24,17.79,0.33,0.9349,0.12,6.21,23.14,4.12,64.12,12.67,0.77,4.8,17.12,63.82,4.13,30.28,1.18
2009-04-13,120.22,0.78,4.42,11.65,1.62,92490,30.33,12.92,16,8.03,3.09,23.04,50.76,23.58,16.93,0.39,0.92,0.115,6.37,22.59,4.06,65.54,12.58,0.81,4.86,17.74,63.41,4.09,29.99,1.3
2009-04-14,118.31,0.77,4.19,12.3,1.76,90700,30.21,12.64,15.95,7.99,2.84,22.99,48.2,22.93,16.38,0.39,0.9352,0.134,6.12,22.36,3.85,61.14,12.56,0.7,4.89,15.8,62.49,4.11,29.5,1.24
2009-04-15,117.64,0.77,4.18,12.37,1.9,91305,30.18,12.96,15.95,8.06,3.1,23.35,49.45,22.9,15.99,0.37,0.96,0.15,6.32,22.3,3.92,64.53,12.34,0.75,5.15,17.1,60.53,4.16,30.26,1.23
2009-04-16,121.45,0.732,4.23,13.31,1.95,91450,31.34,12.96,15.89,8.94,3.84,23.51,50.87,23.03,16.57,0.31,1.05,0.17,6.81,23.06,4.1,63.76,12.77,0.83,5.04,17.21,60.22,3.99,31.82,1.22
2009-04-17,123.42,0.74,4.25,14.06,1.8801,90300,31.39,13.01,15.8,8.26,4,24.14,50.61,23.39,16.74,0.35,1.2,0.17,6.76,23.11,4.05,63.06,13.82,0.75,5.21,17.53,60.17,4.02,32.07,1.21
2009-04-20,120.5,0.7,3.93,13.05,2.0101,89000,31.06,12.55,15.74,7.84,3.2,23.8,48.65,21.79,16.71,0.33,1.36,0.15,6.26,22.19,3.78,58.15,13.2,0.75,4.8307,15.5,56.78,3.44,31.33,1.19
2009-04-21,121.76,0.76,4.17,14.03,2.1208,88150,31.41,13.1,15.7,8.13,3.48,24.05,49.93,22.36,17.74,0.33,1.37,0.16,6.51,22.28,4.04,56.17,13.5,0.72,4.96,17.26,55.71,3.66,32.17,1.15
2009-04-22,121.51,0.73,4.12,14.61,2.24,85050,31.67,13.25,15.98,8.42,4.1,24.34,48.92,22.35,17.97,0.38,1.2,0.165,6.59,22.33,4.11,53.7,13.45,0.77,4.98,16.43,56.33,3.81,32.09,1.16
2009-04-23,125.4,0.715,4.05,14.19,2.16,85590,30.98,13.25,17,8.45,3.85,23.6,47.72,20.92,17.46,0.38,1.24,0.17,6.26,22.1,3.9,56.96,13.58,0.72,4.87,16.45,56.65,3.46,34.52,1.2
2009-04-24,123.9,0.7,4.13,14.63,2.22,88250,31.02,12.53,17,8.72,3.96,24.24,49.23,21.13,18.07,0.3601,1.19,0.165,6.19,22.25,4.16,55.57,13.67,0.78,4.91,17.29,57.78,3.16,34.87,1.2284
2009-04-27,124.73,0.7009,4.07,14.35,2.2501,90000,30.97,12.06,16.9,8.5,3.83,25.31,46.62,20.62,17.72,0.43,1.22,0.165,6.12,22.07,4.08,55.01,13.24,0.86,4.8599,16.17,58.78,2.89,34.53,1.23
2009-04-28,123.902,0.65,4.02,14.73,2.25,89000,30.97,12.11,17,9.51,3.7,25.43,47.65,20.36,18.02,0.38,1.23,0.14,6.04,22.06,4.18,53.17,13.06,1.02,5.35,16.13,58.06,2.83,33.81,1.2399
2009-04-29,125.14,0.6401,4.21,15.3,2.1625,93400,31.55,12.64,17.24,9.43,3.9,26.09,47.43,23.08,18.46,0.36,1.2601,0.16,6.18,22.41,4.48,55,13.12,1.25,5.41,16.48,62.07,2.94,33.84,1.18
2009-04-30,125.83,0.64,4.02,16.04,2.1769,94000,31.39,12.39,17.49,9.59,4.55,25.82,45.68,23.9,18.5,0.37,1.33,0.165,6.27,23,4.52,54.36,13.35,1.01,5.31,16,62.81,2.95,33.35,1.21
2009-05-01,127.24,0.7,4.3,16.86,2.46,92005,31.43,12.33,17.18,9.37,4.75,25.19,45.04,23.62,18.17,0.41,1.45,0.16,6.43,22.84,4.69,52.78,13.21,1.12,5,15.44,65.35,2.91,33.1,1.2
2009-05-04,132.07,0.7,4.59,16.96,2.64,93700,31.47,12.5,17.2,9.86,5.5,25.89,48.45,25.74,19.08,0.55,1.43,0.155,6.52,23.855,4.95,55.64,13.69,1.15,5.1,16.65,67.14,3.47,34.05,1.2
2009-05-05,132.71,0.67,4.46,17.59,2.32,94500,31.25,12.57,17.23,10.04,6.05,25.92,47.91,25.71,18.8,0.49,1.44,0.165,6.38,23.04,4.85,53.54,13.85,1.14,5.16,16.03,66.45,3.55,35.21,1.2
2009-05-06,132.5,0.67,5.05,17.85,2.37,94900,31.25,12.76,17.44,10.12,5.61,23.26,48.62,26.36,18.8,0.43,1.44,0.14,6.53,23.35,4.59,55.41,14,1,5.3,16.59,64.08,4.1,35.35,1.19
2009-05-07,129.06,0.6411,5.59,16.71,2.35,94390,30.91,12.81,17.32,9.53,3.95,23.75,47.26,25.73,17.53,0.47,1.47,0.14,6.37,22.67,3.95,52.35,13.1,1.08,5.2,16.41,64.48,4.19,33.94,1.2201
2009-05-08,129.19,0.68,6.42,20.15,2.3999,95295,31.57,13.14,17.1,10,4.15,23.9,49.09,26.64,17.1,0.52,1.46,0.13,6.51,21.51,3.75,55.29,13.34,1.08,5.56,17.19,64.63,4.46,33.92,1.21
2009-05-11,129.57,0.77,6.2,18.5,2.31,90100,31.61,12.54,17.2901,9.62,4.03,24.37,48.15,25.15,16.83,0.52,1.429,0.15,6.35,21.04,3.59,52.71,13.081,1.09,5.57,16.75,65.55,3.94,33.7,1.18
2009-05-12,124.42,1.15,6,17.75,2.3584,90000,31.34,12.29,17.17,9.4,3.95,23.87,47.22,24.49,16.94,0.47,1.38,0.135,6.25,20.28,3.33,53.51,12.58,1.13,5.98,16.26,65.31,3.46,32.94,1.13
2009-05-13,119.49,0.98,5.8,16.17,2.27,88600,30.32,11.84,17,8.63,3.5,23.93,45.29,23.54,16.74,0.54,1.28,0.16,6.06,19.78,3,52.4,12.41,1.13,5.58,15.39,63.18,2.87,31.61,1.13
2009-05-14,122.95,0.93,5.8,16.48,2.2,89600,30.24,11.82,17.45,8.99,3.36,24.33,46.22,24.41,17.96,0.55,1.33,0.141,6.36,19.96,3.08,55,11.97,1,5.62,15.82,63.26,3.19,32.17,1.15
2009-05-15,122.42,0.87,5.57,16.49,2.11,89120,29.19,11.68,17.55,8.83,3.33,24.4,45.46,24.79,18.65,0.54,1.359,0.177,6.25,20.16,3,53.55,12.34,1.02,6.02,15.61,63.6,2.9,33.16,1.16
2009-05-18,126.65,0.87,5.99,17.58,2.05,92000,29.64,11.99,18.81,9.69,3.68,24.68,47.13,25.97,19.51,0.53,1.56,0.21,6.62,20.71,3.27,54.89,12.34,1,6.2,16.46,64,2.78,34.47,1.22
2009-05-19,127.45,0.79,5.88,17.7,1.9915,92100,30.1,11.77,18.9,9.88,3.51,24.57,44.79,26.14,20.08,0.41,1.64,0.25,6.67,20.71,3.18,52.39,12.22,0.92,6.66,15.78,64.51,3.1,34.37,1.61
2009-05-20,125.87,1.03,5.98,17.62,1.85,92998,30.07,11.69,19,9.71,3.4,24.82,43.38,25.89,19.71,0.45,1.71,0.28,6.7,21.05,3.14,50.91,11.99,0.81,6.64,15.12,66.46,2.78,33.91,1.46
2009-05-21,124.18,1.06,6.07,16.89,1.75,90000,30.02,11.65,19.93,9.58,3.17,24.35,43.05,25.74,19.15,0.48,1.66,0.28,6.63,20.51,3.08,51.5,11.78,0.8,6.58,14.45,66.36,2.54,33.21,1.31
2009-05-22,122.5,1.07,5.5,16.5,1.96,89200,29.84,11.48,20.1,9.58,3.34,24.64,42.61,25.33,19.33,0.44,1.62,0.28,6.6,21.01,3.11,52,11.84,0.8,6.33,14.06,66.54,2.51,33.85,1.42
2009-05-26,130.78,1.3,5.26,17.84,2.1,91800,30.86,11.99,19.93,10.29,3.56,25.75,44.71,25.43,20.22,0.48,1.67,0.28,6.84,21.6,3.31,54.92,12.42,1,6.775,14.75,74.43,2.66,34.95,1.8
2009-05-27,133.05,1.4,5.16,17.42,2.015,91150,30.75,11.79,19.47,10.49,3.34,25.42,42.4,24.57,20.32,0.59,1.6899,0.3,6.74,21.49,3.29,53.42,11.95,1.01,6.47,13.88,78.37,2.52,34.22,1.74
2009-05-28,135.07,1.4,5.03,17.45,2.1,91250,30.74,11.94,20.15,10.53,3.04,25.63,42.47,25.24,20.11,0.58,1.72,0.28,7.13,21.57,3.24,55.47,12.1,0.95,6.65,13.77,79.93,2.53,34.08,1.7
2009-05-29,135.81,1.86,4.795,17.93,2,91600,30.69,12.15,21.48,10.69,2.96,25.96,43.52,26.41,20.71,0.6,1.68,0.26,7.44,21.57,3.33,57.65,12.4,0.96,6.17,14.22,79.93,2.52,34.63,1.66
2009-06-01,139.35,2.29,4.96,19.59,2.1,91880,31.9,12.7,21,12.1,3.55,26.66,43.17,26.46,21.37,0.63,1.7,0.25,7.83,22.59,3.63,56.53,13.25,0.9398,6.2801,14.81,80.02,2.81,35.89,1.59
2009-06-02,139.49,2.21,5.26,20.64,2.2,91976,31.71,12.6,20.89,11.94,3.28,27.22,42.86,26.12,20.03,0.66,1.6899,0.25,7.75,22.05,3.53,55.73,13.46,0.91,6.39,15.4,81.08,2.78,36.44,1.47
2009-06-03,140.95,1.91,5.74,19.63,2.12,89500,31.72,12.99,21,12.28,3.32,26.96,42.89,25.97,19.39,0.69,1.65,0.2,7.73,21.85,3.41,55.28,13.2,0.93,6.35,14.7,82.82,2.61,36.64,1.52
2009-06-04,143.74,2.2,5.96,21.88,2.05,90200,34.37,13.04,21.31,13.18,3.35,26.8,44.14,27.16,20.4,0.66,1.72,0.23,8.01,22.13,3.45,57.16,13.14,0.89,6.58,15.62,82.41,2.71,35.81,1.62
2009-06-05,144.67,2.25,5.84,22.7,2.07,89800,34.39,13.1,19.78,13.56,3.46,27.03,43.14,27.19,20.1,0.6802,1.87,0.22,7.77,21.74,3.51,55.59,13.16,0.945,6.65,15.13,83.24,2.68,35.76,1.63
2009-06-08,143.85,2.22,6.01,22.14,2.01,90351,33.81,12.93,20,13.08,3.48,26.82,43.39,27.65,19.98,0.64,2.03,0.23,7.48,21.77,3.37,55.38,13.29,0.91,6.59,15.28,82.46,2.56,35.74,1.54
2009-06-09,142.72,2.14,6.17,22.1,2,91450,33.84,13.11,19.86,12.93,3.64,26.63,44.15,28.53,21.6,0.75,2.16,0.25,7.39,23.07,3.68,56.36,14.17,0.9399,6.68,15.01,83,2.53,35.61,1.54
2009-06-10,140.25,2.06,6.34,21.69,2.1,90450,34.08,12.97,19.9,12.58,4.15,26.03,44.39,28.3,21.93,0.74,2.15,0.21,7.33,23.2,3.57,54.99,13.99,0.95,7.22,14.94,82.91,2.41,34.77,1.5
2009-06-11,139.95,2.15,6.56,21.16,2.01,91849,34.3,12.89,19.89,11.65,4.11,26.29,45.06,27.82,22.76,0.879,2.16,0.25,7.5,23.15,3.81,55.35,14.17,0.96,7.74,15.02,85.05,2.52,34.2,1.53
2009-06-12,136.97,2.1,6.36,21.1,2.0201,90870,34.46,10.99,20.61,10.94,3.81,26.3,45.17,27.3,22.35,0.95,2.15,0.25,7.55,22.75,3.68,55.19,14.25,0.9113,7.9,15.24,84.94,2.49,35.01,1.69
2009-06-15,136.09,2.13,6.33,20.02,2.05,90700,34.42,10.64,20.9,10.98,4.01,25.19,43.88,26.15,22.17,0.93,2.15,0.235,7.24,22.53,3.54,54.18,13.59,0.9099,6.96,14.71,83.06,2.34,34.54,1.62
2009-06-16,136.35,2.11,6.03,19.24,2.06,89840,34.38,10.36,20.83,10.46,3.67,25.42,43.14,25.7,21.84,0.89,2.13,0.23,7.03,22.3,3.39,52.73,13.17,0.88,6.67,14.63,82.42,2.26,33.86,1.6
2009-06-17,135.58,2.17,6.37,19.46,2.24,88050,34.32,10.2,20.97,10.4,3.8,26.29,42.28,25.72,21.9,0.95,2.16,0.25,7.24,22.59,3.35,51.15,12.95,0.87,6.59,14.85,83.92,2.12,34.01,1.55
2009-06-18,135.88,2.11,6.24,19.72,2.01,87625,34.48,10.41,20.96,10.53,3.57,26.2,42.56,26.63,21.8,0.86,2.42,0.22,7.45,22.31,3.31,52.5,12.9,0.79,7,14.8,83.03,2,34.06,1.58
2009-06-19,139.48,2.18,6.2,19.73,2.2,87250,34.3,10.88,21.76,10.41,3.61,26.35,43.49,27.16,22.07,0.88,2.47,0.249,7.52,22.47,3.59,54.29,13.04,0.82,6.55,15.11,82.7,1.94,34.48,1.59
2009-06-22,137.37,1.87,5.8,18.26,2.24,86510,34.1,10.78,21.98,9.86,3.2,25.72,42.26,26.61,20.98,0.86,2.09,0.23,7.75,21.63,3.3,51.88,12.38,0.74,5.99,14.8,81.19,1.65,33.38,1.43
2009-06-23,134.01,1.85,5.9,18.42,2.02,85800,34.23,10.53,21.41,9,3.27,25.74,42.22,26.73,20.57,0.8,2.3,0.24,7.68,21.4,3.67,51.87,12,0.76,6.39,14.78,81.5,1.53,32.69,1.39
2009-06-24,136.22,1.94,5.86,18.97,2.04,86800,34.7,10.51,21.86,9.43,3.39,25.66,41.8,27.41,21,0.78,2.33,0.24,7.69,21.78,3.53,52.79,12.32,0.8,5.99,14.8,82.94,1.79,32.57,1.39
2009-06-25,139.86,1.9875,6.03,19.62,2.06,86705,35.79,10.6,21.7,9.54,3.64,26.06,42.01,27.4,21.61,0.71,1.08,0.25,7.99,22.27,3.63,53.87,12.52,0.83,6.48,15.51,85.85,1.84,33.64,1.51
2009-06-26,142.44,2.48,6.61,19.72,2.02,86210,35.14,10.55,22.5,9.47,3.44,26.61,41.59,27.02,22.99,0.78,1.15,0.25,8.28,22.41,3.61,53,12.33,0.89,6.62,15.6,82.28,1.77,33.23,1.81
2009-06-29,141.97,2.47,6.35,19.65,2.02,88700,35.13,10.7,22.49,9.57,3.54,26.77,40.68,27.46,22.81,0.8,1.09,0.25,8.12,22.57,3.52,54.01,12.32,0.86,6.18,15.19,83.52,1.64,33.32,1.58
2009-06-30,142.43,2.35,6.48,19.28,2.04,90000,34.67,10.78,22.58,9.53,3.44,26.51,39.41,26.79,22.41,0.8,1,0.25,8.03,22.55,3.39,53.68,12.1,0.84,6,15.5,83.33,1.69,33.34,1.5
2009-07-01,142.83,2.56,6.6,18.2,2.05,90490,34.95,10.55,22.76,9.6,3.8,27.08,39.6,27.25,22.58,0.81,1.02,0.225,8.27,22.76,3.42,53.48,12.19,0.8307,5.96,15.29,83.37,1.67,35.02,1.65
2009-07-02,140.02,2.58,6.15,16.59,2.02,89384,33.8,10.36,22.74,9.15,3.4,26.01,39.29,26.8,22.06,0.79,0.99,0.25,7.85,22.81,3.49,52.76,11.82,0.88,5.71,15,82.11,1.65,34.49,1.59
2009-07-06,138.61,2.67,6.06,15.43,2.01,88475,33.25,10.42,22.7,9.01,3.16,25.65,40.02,26.6,22.26,0.7821,0.98,0.24,7.47,22.62,3.71,54.15,11.52,0.81,5.89,14.91,80.67,1.56,34.85,1.66
2009-07-07,135.4,2.58,5.97,14.84,2.05,87200,33.03,10.21,22.33,8.92,3.14,25.27,40,26.56,22.18,0.8,0.93,0.225,7.79,21.89,3.56,53.5,11.18,0.83,5.99,14.33,78.63,1.21,34.5,1.6
2009-07-08,137.22,2.41,6.07,14.66,2.04,87000,32.8,10.19,21.28,8.74,3.11,25.26,40.46,26.19,22.35,0.81,0.92,0.25,7.86,21.84,3.52,54.24,11.14,0.8,5.9,13.8,79.89,0.87,35.21,1.62
2009-07-09,136.36,2.32,5.93,15.02,2.02,85600,32.91,10.09,21.36,8.73,3.08,25.08,40.67,25.59,22.88,0.82,0.905,0.23,7.67,22.38,3.5,55.38,11.58,0.7903,5.53,13.65,80.51,1.45,35,1.56
2009-07-10,138.52,2.4,5.91,15.04,2,85125,32.87,10.26,21.27,8.75,3.32,25.2,40.28,24.47,23.51,0.78,0.8901,0.245,7.8,22.73,3.65,54.31,11.84,0.88,5.47,13,80.71,1.28,34.98,1.54
2009-07-13,142.34,2.58,6.11,15.26,1.95,88495,32.2,10.35,21.13,8.96,3.33,25.42,41.62,25.09,23.76,0.79,0.85,0.25,7.93,23.13,3.93,56.77,11.86,0.8,5.83,13.97,81.3,1.39,35.67,1.6
2009-07-14,142.27,2.65,6.17,15.41,1.94,89400,32.44,10.29,20.97,9.01,3.29,25.56,41.62,25.6,23.6,0.74,0.9,0.225,8,23.65,3.88,57.05,11.9,0.89,5.62,13.84,83.77,1.59,36.23,1.62
2009-07-15,146.88,2.75,6.49,16.95,1.92,90560,33.25,10.67,21.8,9.56,3.53,26.41,42.78,26.89,23.73,0.67,0.95,0.24,8.33,24.41,3.86,58.6,12.63,0.83,6.05,14.84,84.02,1.51,34.05,1.7
2009-07-16,147.52,2.83,6.61,17.28,1.83,90245,33.85,10.8,21.4,9.83,3.42,27.47,42.79,26.87,23.62,0.69,0.99,0.25,8.44,24.99,3.95,58.45,12.79,0.9,5.71,15.88,83.43,1.35,33.65,1.72
2009-07-17,151.75,2.79,6.36,17.55,1.94,90500,33.39,10.53,20.85,9.7,3.54,27.44,41.97,26.62,23.88,0.7,0.98,0.24,8.16,25.7,4.21,57.73,13.32,0.95,5.72,15.15,83.5,1.31,33.61,1.66
2009-07-20,152.909,2.83,6.53,17.55,1.95,91150,33.78,10.56,20.5,9.82,3.66,27.74,42.65,26.67,23.48,0.69,1,0.235,8.21,26.06,4.42,57.91,13.42,0.9,5.97,15.12,85.06,1.49,33.7,1.67
2009-07-21,151.51,2.84,6.58,17.15,1.93,91750,33.34,11.23,19.56,9.81,3.72,28.11,41.2,26.1,23.29,0.66,0.99,0.24,8.31,25.88,3.99,57.54,13.55,0.9,5.91,14.18,85.75,1.41,33.38,1.64
2009-07-22,156.74,2.92,6.79,16.92,1.95,92000,33.75,11.53,19.76,9.94,4.04,28.54,40.76,25.44,23.99,0.68,1.08,0.24,8.53,26.47,4.41,57.94,13.51,0.939,5.94,14.26,84.49,1.41,33.68,1.73
2009-07-23,157.82,3,6.97,17.54,1.97,93500,33.9,11.81,19.5,10,4.47,29.77,43.31,26.71,24.18,0.7,1.09,0.24,8.9,26.88,4.43,58.86,13.77,1.03,6.15,14.9,85.6,1.55,33.71,1.8
2009-07-24,159.986,2.99,7.09,17,1.99,95300,34.02,12.08,19.19,10.11,4.83,30.46,44.05,26.39,23.91,0.67,1.07,0.22,9.01,27.03,4.38,57.7,13.6,1.25,6.21,14.98,87.22,1.56,33.9,1.78
2009-07-27,160.1,3.19,7.04,17,1.9,95700,34.19,12.02,19.64,9.73,4.55,30.64,46.18,27.31,23.62,0.73,0.99,0.25,9,27.06,4.25,58.15,13.52,1.82,6.72,15.45,86.84,1.51,34.05,1.82
2009-07-28,160,3.35,7.05,16.77,1.86,95397,34.15,12.35,19.44,9.64,4.63,31,46.87,27.74,22.95,0.74,0.99,0.24,9.08,27.07,4.27,57.83,13.61,1.75,6.85,17.08,86.2,1.54,33.99,1.79
